133205,DOSARKA,HARYANA,Y,Y,N,Z4
133206,SADHAURA,HARYANA,Y,Y,Y,Z4
133207,AMBALA,HARYANA,Y,Y,Y,Z4
133301,KALKA,HARYANA,N,N,Y,Z4
133302,KALKA,HARYANA,Y,Y,Y,Z4
134001,AMBALA,HARYANA,Y,Y,N,Z4
134002,AMBALA,HARYANA,Y,Y,Y,Z4
134003,AMBALA,HARYANA,Y,Y,Y,Z4
134004,AMBALA,HARYANA,Y,Y,N,Z4
134005,AMBALA,HARYANA,Y,Y,Y,Z4
134007,AMBALA,HARYANA,Y,Y,Y,Z4
134008,AMBALA,HARYANA,Y,Y,N,Z4
134009,PANCHKULA,CHANDIGARH,Y,Y,N,Z4
134011,AMBALA,HARYANA,Y,Y,N,Z4
134101,KALKA,HARYANA,Y,Y,Y,Z4
134102,KALKA,HARYANA,Y,Y,Y,Z4
134103,PANCHKULA,CHANDIGARH,N,N,Y,Z4
134104,KALKA,HARYANA,Y,Y,Y,Z4
134107,KALKA,HARYANA,Y,Y,Y,Z4
134108,PANCHKULA,CHANDIGARH,Y,Y,Y,Z4
134109,PANCHKULA,CHANDIGARH,Y,Y,Y,Z4
134112,PANCHKULA,CHANDIGARH,Y,Y,Y,Z4
134113,PANCHKULA,CHANDIGARH,Y,Y,Y,Z4
134114,PANCHKULA,CHANDIGARH,Y,Y,Y,Z4
134115,PANCHKULA,CHANDIGARH,Y,Y,Y,Z4
134116,PANCHKULA,CHANDIGARH,Y,Y,Y,Z4
134117,PANCHKULA,CHANDIGARH,Y,Y,Y,Z4
134118,AMBALA,HARYANA,Y,Y,Y,Z4
134119,PANCHKULA,CHANDIGARH,Y,Y,Y,Z4
134151,KALKA,HARYANA,Y,Y,N,Z4
134201,Naraingarh,HARYANA,Y,Y,N,Z4
134202,Naraingarh,HARYANA,Y,Y,Y,Z4
134203,Naraingarh,HARYANA,Y,Y,Y,Z4
134204,AMBALA,HARYANA,Y,Y,Y,Z4
134205,PANCHKULA,CHANDIGARH,N,N,Y,Z4
135001,Yamunanagar,HARYANA,Y,Y,Y,Z4
135002,Yamunanagar,HARYANA,Y,Y,Y,Z4
135003,Yamunanagar,HARYANA,Y,Y,Y,Z4
135004,Yamunanagar,HARYANA,Y,Y,Y,Z4
135101,Yamunanagar,HARYANA,Y,Y,Y,Z4
135102,Yamunanagar,HARYANA,Y,Y,Y,Z4
135103,Yamunanagar,HARYANA,Y,Y,N,Z4
136027,Kaithal,HARYANA,Y,Y,Y,Z4
136034,CHIKA HR,HARYANA,Y,Y,N,Z4
